,Global_active_power,Global_reactive_power,Voltage,Sub_metering_1,Sub_metering_2,Sub_metering_3,converted_Date_week,Time_h,Time_min,target
19825,2.256,0.092,238.99,0,11,18.0,52,11,49,29.0
19826,1.96,0.184,239.06,0,3,17.0,52,11,50,20.0
19827,1.932,0.168,238.73,0,4,18.0,52,11,51,22.0
19828,2.016,0.184,239.57,0,3,17.0,52,11,52,20.0
19829,2.012,0.18,240.56,0,3,18.0,52,11,53,21.0
19830,1.96,0.188,240.25,0,4,18.0,52,11,54,22.0
19831,1.96,0.182,240.65,0,3,18.0,52,11,55,21.0
19832,1.95,0.19,240.43,0,3,17.0,52,11,56,20.0
19833,1.876,0.158,240.48,0,3,18.0,52,11,57,21.0
19834,1.75,0.122,239.79,0,0,18.0,52,11,58,18.0
19835,1.702,0.0,239.76,0,0,17.0,52,11,59,17.0
19836,1.664,0.0,238.34,0,0,18.0,52,12,0,18.0
19837,1.686,0.0,238.58,0,0,17.0,52,12,1,17.0
19838,1.658,0.0,238.51,0,0,18.0,52,12,2,18.0
19839,1.776,0.118,238.28,0,1,17.0,52,12,3,18.0
19840,1.78,0.148,239.18,0,0,17.0,52,12,4,17.0
19841,1.798,0.154,239.49,0,0,18.0,52,12,5,18.0
19842,1.768,0.152,239.56,0,0,18.0,52,12,6,18.0
19843,1.784,0.156,239.52,0,0,17.0,52,12,7,17.0
19844,1.754,0.148,238.8,0,0,18.0,52,12,8,18.0
19845,1.77,0.152,238.66,0,1,17.0,52,12,9,18.0
19846,1.756,0.148,239.1,0,0,18.0,52,12,10,18.0
19847,1.78,0.152,238.77,0,0,17.0,52,12,11,17.0
19848,1.772,0.148,238.87,0,0,18.0,52,12,12,18.0
19849,1.77,0.148,238.67,0,0,17.0,52,12,13,17.0
19850,1.786,0.154,239.26,0,0,18.0,52,12,14,18.0
19851,1.774,0.152,239.75,0,1,17.0,52,12,15,18.0
19852,1.792,0.156,239.72,0,0,18.0,52,12,16,18.0
19853,1.776,0.154,240.12,0,0,17.0,52,12,17,17.0
19854,1.784,0.148,239.56,0,0,18.0,52,12,18,18.0
19855,1.686,0.0,240.12,0,0,18.0,52,12,19,18.0
19856,1.732,0.0,239.67,0,1,17.0,52,12,20,18.0
19857,1.786,0.0,240.01,0,0,18.0,52,12,21,18.0
19858,1.802,0.0,239.69,0,0,18.0,52,12,22,18.0
19859,1.77,0.0,239.79,0,0,17.0,52,12,23,17.0
19860,1.78,0.0,239.45,0,0,18.0,52,12,24,18.0
19861,1.774,0.0,240.34,0,0,17.0,52,12,25,17.0
19862,1.788,0.0,239.94,0,1,18.0,52,12,26,19.0
19863,1.768,0.0,240.05,0,0,18.0,52,12,27,18.0
19864,1.802,0.0,239.74,0,0,17.0,52,12,28,17.0
19865,1.806,0.114,239.22,0,0,18.0,52,12,29,18.0
19866,1.81,0.108,239.93,0,0,17.0,52,12,30,17.0
19867,2.022,0.094,238.89,0,0,18.0,52,12,31,18.0
19868,2.028,0.096,239.03,0,0,17.0,52,12,32,17.0
19869,1.976,0.106,238.32,0,0,18.0,52,12,33,18.0
19870,1.986,0.21,237.45,0,2,17.0,52,12,34,19.0
19871,2.508,0.262,237.39,0,11,17.0,52,12,35,28.0
19873,3.188,0.344,237.41,0,29,17.0,52,12,37,46.0
19874,3.77,0.332,237.53,0,37,17.0,52,12,38,54.0
19875,3.268,0.348,238.48,0,29,18.0,52,12,39,47.0
19898,3.62,0.342,238.86,0,35,17.0,52,13,2,52.0
19899,3.754,0.574,238.66,0,19,18.0,52,13,3,37.0
19902,3.678,0.412,238.33,0,36,18.0,52,13,6,54.0
19903,3.826,0.67,238.3,0,19,17.0,52,13,7,36.0
19905,3.916,0.6,238.5,0,22,18.0,52,13,9,40.0
19906,3.55,0.418,239.3,0,31,17.0,52,13,10,48.0
19907,3.174,0.388,239.14,0,29,18.0,52,13,11,47.0
19908,2.878,0.262,239.59,0,26,17.0,52,13,12,43.0
19909,3.366,0.262,238.96,0,32,18.0,52,13,13,50.0
19910,2.35,0.282,239.91,0,18,17.0,52,13,14,35.0
19911,3.444,0.2,240.06,0,33,18.0,52,13,15,51.0
19912,2.64,0.246,241.81,0,24,18.0,52,13,16,42.0
19913,3.512,0.254,240.76,0,35,18.0,52,13,17,53.0
19914,2.666,0.256,240.89,0,24,18.0,52,13,18,42.0
19915,3.45,0.25,240.0,0,35,17.0,52,13,19,52.0
19916,2.756,0.248,240.31,0,25,18.0,52,13,20,43.0
19917,2.996,0.182,239.94,0,28,18.0,52,13,21,46.0
19918,2.84,0.174,239.75,0,20,17.0,52,13,22,37.0
19919,2.378,0.176,240.19,0,4,18.0,52,13,23,22.0
19920,2.182,0.314,240.4,0,5,18.0,52,13,24,23.0
19921,2.012,0.312,240.52,0,5,17.0,52,13,25,22.0
19922,1.692,0.324,240.62,0,5,18.0,52,13,26,23.0
19923,1.658,0.316,240.62,0,4,18.0,52,13,27,22.0
19924,1.622,0.224,240.32,0,4,17.0,52,13,28,21.0
19925,1.578,0.196,240.83,0,3,18.0,52,13,29,21.0
19926,1.578,0.19,239.95,0,3,18.0,52,13,30,21.0
19927,1.38,0.136,239.85,0,0,17.0,52,13,31,17.0
19928,1.41,0.148,240.96,0,1,18.0,52,13,32,19.0
19929,1.392,0.144,241.03,0,0,18.0,52,13,33,18.0
19930,1.5,0.144,240.89,0,0,18.0,52,13,34,18.0
19931,1.42,0.146,241.45,0,0,18.0,52,13,35,18.0
19932,2.138,0.142,241.26,0,0,17.0,52,13,36,17.0
19933,2.384,0.132,240.61,0,0,18.0,52,13,37,18.0
19934,1.438,0.16,242.1,0,1,18.0,52,13,38,19.0
19935,2.064,0.134,241.72,0,0,18.0,52,13,39,18.0
19936,1.37,0.054,242.06,0,0,18.0,52,13,40,18.0
19937,1.382,0.118,242.0,0,0,18.0,52,13,41,18.0
19938,1.406,0.122,242.32,0,0,18.0,52,13,42,18.0
19939,1.386,0.118,242.24,0,0,18.0,52,13,43,18.0
19940,1.394,0.118,241.33,0,1,18.0,52,13,44,19.0
19941,1.368,0.112,240.77,0,0,17.0,52,13,45,17.0
19942,1.39,0.118,241.22,0,0,18.0,52,13,46,18.0
19943,1.376,0.116,241.78,0,0,18.0,52,13,47,18.0
19944,1.39,0.118,241.34,0,0,18.0,52,13,48,18.0
19945,1.366,0.112,241.03,0,0,18.0,52,13,49,18.0
19946,1.354,0.08,240.38,0,1,18.0,52,13,50,19.0
19947,1.294,0.0,240.86,0,0,17.0,52,13,51,17.0
19948,1.308,0.0,240.24,0,0,18.0,52,13,52,18.0
19949,1.292,0.0,240.54,0,0,18.0,52,13,53,18.0
19950,1.31,0.0,240.56,0,0,17.0,52,13,54,17.0
19951,1.296,0.0,241.05,0,0,18.0,52,13,55,18.0
19952,1.322,0.0,241.64,0,1,18.0,52,13,56,19.0
19953,1.312,0.0,241.47,0,0,18.0,52,13,57,18.0
19954,1.302,0.0,240.86,0,0,18.0,52,13,58,18.0
19955,1.314,0.0,240.86,0,0,17.0,52,13,59,17.0
19956,1.292,0.0,240.59,0,0,18.0,52,14,0,18.0
19957,1.324,0.0,241.77,0,1,18.0,52,14,1,19.0
19958,1.316,0.0,242.77,0,0,18.0,52,14,2,18.0
19959,1.334,0.0,242.47,0,0,18.0,52,14,3,18.0
19960,1.412,0.122,242.18,0,0,18.0,52,14,4,18.0
19961,1.444,0.156,242.58,0,0,18.0,52,14,5,18.0
19962,1.42,0.152,242.63,0,0,18.0,52,14,6,18.0
19963,1.43,0.152,241.89,0,1,18.0,52,14,7,19.0
19964,1.414,0.15,242.29,0,0,18.0,52,14,8,18.0
19965,1.56,0.252,242.03,0,0,18.0,52,14,9,18.0
19966,1.55,0.234,242.27,0,0,18.0,52,14,10,18.0
19967,1.526,0.172,241.83,0,0,18.0,52,14,11,18.0
19968,1.51,0.164,241.31,0,0,18.0,52,14,12,18.0
19969,1.54,0.172,241.58,0,0,18.0,52,14,13,18.0
19970,1.524,0.17,241.78,0,0,17.0,52,14,14,17.0
19971,1.536,0.17,241.39,0,1,18.0,52,14,15,19.0
19972,1.518,0.168,241.67,0,0,18.0,52,14,16,18.0
19973,1.538,0.172,241.5,0,0,18.0,52,14,17,18.0
19974,1.514,0.166,241.29,0,0,18.0,52,14,18,18.0
19975,1.582,0.234,241.28,0,0,18.0,52,14,19,18.0
19976,1.508,0.156,242.07,0,0,18.0,52,14,20,18.0
19977,1.516,0.146,242.34,0,1,18.0,52,14,21,19.0
19978,1.494,0.142,242.61,0,0,18.0,52,14,22,18.0
19979,1.516,0.148,242.97,0,0,18.0,52,14,23,18.0
19980,1.498,0.144,242.98,0,0,18.0,52,14,24,18.0
19981,1.512,0.148,242.6,0,0,18.0,52,14,25,18.0
19982,1.412,0.128,243.66,0,0,18.0,52,14,26,18.0
19983,1.592,0.128,243.48,0,1,18.0,52,14,27,19.0
19984,1.87,0.328,242.15,0,0,18.0,52,14,28,18.0
19985,1.8,0.21,242.17,0,0,18.0,52,14,29,18.0
19986,1.932,0.254,242.53,0,2,18.0,52,14,30,20.0
19987,2.014,0.262,242.52,0,4,18.0,52,14,31,22.0
19988,2.016,0.276,242.24,0,3,18.0,52,14,32,21.0
19989,2.016,0.278,242.19,0,4,18.0,52,14,33,22.0
19990,2.104,0.488,241.9,0,3,18.0,52,14,34,21.0
19991,2.088,0.446,241.07,0,4,18.0,52,14,35,22.0
19992,2.086,0.448,240.36,0,4,17.0,52,14,36,21.0
19993,2.072,0.42,239.7,0,3,18.0,52,14,37,21.0
19994,1.966,0.394,239.84,0,2,18.0,52,14,38,20.0
19995,1.88,0.374,240.63,0,0,17.0,52,14,39,17.0
19996,1.902,0.382,240.82,0,0,18.0,52,14,40,18.0
19997,1.886,0.378,240.96,0,0,18.0,52,14,41,18.0
19998,1.888,0.374,239.87,0,0,18.0,52,14,42,18.0
19999,1.876,0.374,240.21,0,0,17.0,52,14,43,17.0
20000,2.014,0.402,240.33,0,1,18.0,52,14,44,19.0
20001,2.17,0.512,240.96,0,0,18.0,52,14,45,18.0
20002,2.194,0.52,241.18,0,0,17.0,52,14,46,17.0
20003,2.172,0.514,240.98,0,0,18.0,52,14,47,18.0
20004,2.188,0.518,241.02,0,0,18.0,52,14,48,18.0
20005,2.166,0.512,240.84,0,0,18.0,52,14,49,18.0
20006,2.19,0.522,241.29,0,1,18.0,52,14,50,19.0
20007,2.168,0.512,240.67,0,0,17.0,52,14,51,17.0
20008,2.16,0.512,240.56,0,0,18.0,52,14,52,18.0
20009,2.168,0.514,240.66,0,0,18.0,52,14,53,18.0
20010,2.154,0.514,241.06,0,0,18.0,52,14,54,18.0
20011,2.176,0.52,241.25,0,1,17.0,52,14,55,18.0
20012,2.146,0.508,240.53,0,0,18.0,52,14,56,18.0
20013,2.166,0.514,240.6,0,0,18.0,52,14,57,18.0
20014,2.21,0.566,240.41,0,0,18.0,52,14,58,18.0
20015,2.226,0.604,239.45,0,0,17.0,52,14,59,17.0
20016,2.144,0.512,239.12,0,0,18.0,52,15,0,18.0
20017,2.126,0.466,238.75,0,1,17.0,52,15,1,18.0
20018,2.082,0.454,238.11,0,0,18.0,52,15,2,18.0
20019,2.02,0.468,238.78,0,0,17.0,52,15,3,17.0
20020,2.082,0.474,239.86,0,0,18.0,52,15,4,18.0
20021,2.342,0.478,239.63,0,0,17.0,52,15,5,17.0
20022,2.34,0.48,240.41,0,0,18.0,52,15,6,18.0
20023,2.42,0.476,242.14,0,1,18.0,52,15,7,19.0
20024,2.426,0.402,243.38,0,0,18.0,52,15,8,18.0
20025,2.44,0.404,243.12,0,0,18.0,52,15,9,18.0
20026,2.402,0.39,242.13,0,0,18.0,52,15,10,18.0
20027,2.404,0.386,241.21,0,0,18.0,52,15,11,18.0
20028,2.388,0.382,241.36,0,0,18.0,52,15,12,18.0
20029,2.4,0.384,240.92,0,1,17.0,52,15,13,18.0
20030,2.472,0.486,241.21,0,1,18.0,52,15,14,19.0
20031,2.5,0.516,241.92,0,2,18.0,52,15,15,20.0
20032,2.482,0.512,241.95,0,1,18.0,52,15,16,19.0
20033,2.512,0.52,242.44,0,2,18.0,52,15,17,20.0
20034,2.51,0.526,243.38,0,1,18.0,52,15,18,19.0
20035,2.518,0.528,243.04,0,2,18.0,52,15,19,20.0
20036,2.482,0.514,242.34,0,2,18.0,52,15,20,20.0
20037,2.494,0.516,241.95,0,1,18.0,52,15,21,19.0
20038,2.476,0.508,241.36,0,2,18.0,52,15,22,20.0
20039,2.468,0.506,241.3,0,2,18.0,52,15,23,20.0
20040,2.48,0.51,241.31,0,1,18.0,52,15,24,19.0
20041,2.55,0.598,241.27,0,2,17.0,52,15,25,19.0
20042,2.598,0.646,241.53,0,1,18.0,52,15,26,19.0
20043,2.582,0.646,241.93,0,2,18.0,52,15,27,20.0
20044,2.604,0.656,242.3,0,2,18.0,52,15,28,20.0
20045,2.582,0.65,242.31,0,1,18.0,52,15,29,19.0
20046,2.61,0.664,242.92,0,1,18.0,52,15,30,19.0
20047,2.574,0.648,242.12,0,2,18.0,52,15,31,20.0
20048,2.576,0.646,241.53,0,1,18.0,52,15,32,19.0
20049,2.544,0.636,241.03,0,2,18.0,52,15,33,20.0
20050,2.564,0.642,241.15,0,1,18.0,52,15,34,19.0
20051,2.554,0.644,241.7,0,1,18.0,52,15,35,19.0
20052,2.57,0.646,241.5,0,2,17.0,52,15,36,19.0
20053,2.576,0.654,241.81,0,1,18.0,52,15,37,19.0
20054,2.652,0.754,241.9,0,2,18.0,52,15,38,20.0
20055,2.628,0.75,241.78,0,1,18.0,52,15,39,19.0
20056,2.636,0.742,241.31,0,2,18.0,52,15,40,20.0
20057,2.51,0.594,240.0,0,1,18.0,52,15,41,19.0
20058,2.526,0.598,239.94,0,1,17.0,52,15,42,18.0
20059,2.434,0.472,239.77,0,0,18.0,52,15,43,18.0
20060,2.468,0.486,240.73,0,1,18.0,52,15,44,19.0
20061,2.448,0.482,241.03,0,0,17.0,52,15,45,17.0
20062,2.464,0.488,241.02,0,0,18.0,52,15,46,18.0
20063,2.408,0.414,241.55,0,0,18.0,52,15,47,18.0
20064,2.416,0.392,242.16,0,0,18.0,52,15,48,18.0
20065,2.392,0.386,241.8,0,0,18.0,52,15,49,18.0
20066,2.402,0.386,241.31,0,1,18.0,52,15,50,19.0
20067,2.39,0.384,241.57,0,0,18.0,52,15,51,18.0
20068,2.412,0.392,241.98,0,0,17.0,52,15,52,17.0
20069,2.41,0.39,241.89,0,0,18.0,52,15,53,18.0
20070,2.402,0.39,242.23,0,0,18.0,52,15,54,18.0
20071,2.424,0.394,242.37,0,1,18.0,52,15,55,19.0
20072,2.416,0.394,242.68,0,0,18.0,52,15,56,18.0
20073,2.426,0.396,242.52,0,0,18.0,52,15,57,18.0
20074,2.4,0.388,242.29,0,0,18.0,52,15,58,18.0
20075,2.414,0.39,242.0,0,0,18.0,52,15,59,18.0
20076,2.392,0.382,241.84,0,0,18.0,52,16,0,18.0
20077,2.518,0.382,241.46,0,1,18.0,52,16,1,19.0
20078,2.576,0.376,241.36,0,0,18.0,52,16,2,18.0
20079,2.566,0.372,240.84,0,0,18.0,52,16,3,18.0
20080,2.576,0.376,241.4,0,0,17.0,52,16,4,17.0
20081,2.658,0.458,241.83,0,0,18.0,52,16,5,18.0
20082,2.674,0.506,240.87,0,0,18.0,52,16,6,18.0
20083,2.678,0.532,239.94,0,1,18.0,52,16,7,19.0
20084,4.304,0.524,238.21,0,28,17.0,52,16,8,45.0
20085,4.618,0.532,237.57,0,36,17.0,52,16,9,53.0
20086,4.092,0.52,238.13,0,28,18.0,52,16,10,46.0
20087,4.632,0.54,238.25,0,36,17.0,52,16,11,53.0
20088,4.106,0.528,238.83,0,28,18.0,52,16,12,46.0
20089,4.612,0.536,237.78,0,36,17.0,52,16,13,53.0
20091,4.686,0.562,240.02,0,37,17.0,52,16,15,54.0
20092,4.636,0.534,238.91,0,36,18.0,52,16,16,54.0
20093,4.738,0.63,239.63,0,37,17.0,52,16,17,54.0
20096,4.746,0.65,240.03,0,36,17.0,52,16,20,53.0
20098,4.622,0.506,239.18,0,37,17.0,52,16,22,54.0
20099,4.614,0.472,239.64,0,36,18.0,52,16,23,54.0
20101,4.814,0.35,239.97,0,37,17.0,52,16,25,54.0
20103,4.682,0.24,239.16,0,36,17.0,52,16,27,53.0
20105,3.468,0.25,239.52,0,16,17.0,52,16,29,33.0
20106,4.51,0.214,238.03,0,33,18.0,52,16,30,51.0
20107,4.62,0.228,237.49,0,37,17.0,52,16,31,54.0
20108,4.564,0.208,237.27,0,36,17.0,52,16,32,53.0
20109,3.484,0.242,238.33,0,21,18.0,52,16,33,39.0
20110,4.052,0.216,237.95,0,28,17.0,52,16,34,45.0
20111,4.442,0.226,237.13,0,36,17.0,52,16,35,53.0
20112,3.414,0.224,238.52,0,20,18.0,52,16,36,38.0
20113,4.12,0.234,237.77,0,29,17.0,52,16,37,46.0
20114,4.416,0.206,236.86,0,36,17.0,52,16,38,53.0
20115,3.264,0.24,238.09,0,17,18.0,52,16,39,35.0
20116,4.25,0.206,236.84,0,32,17.0,52,16,40,49.0
20117,3.436,0.23,236.93,0,21,17.0,52,16,41,38.0
20118,4.056,0.208,237.01,0,28,17.0,52,16,42,45.0
20119,4.32,0.218,235.94,0,36,17.0,52,16,43,53.0
20120,3.258,0.22,238.15,0,16,18.0,52,16,44,34.0
20121,4.57,0.238,236.88,0,33,17.0,52,16,45,50.0
20122,3.772,0.378,238.49,0,20,17.0,52,16,46,37.0
20123,4.626,0.55,236.93,0,28,17.0,52,16,47,45.0
20124,3.932,0.528,238.37,0,24,18.0,52,16,48,42.0
20125,4.084,0.544,238.81,0,22,17.0,52,16,49,39.0
20126,4.194,0.522,238.64,0,28,18.0,52,16,50,46.0
20127,3.742,0.55,239.23,0,18,17.0,52,16,51,35.0
20128,3.84,0.53,238.81,0,25,18.0,52,16,52,43.0
20129,3.85,0.542,238.64,0,21,17.0,52,16,53,38.0
20130,3.83,0.528,238.26,0,24,18.0,52,16,54,42.0
20131,3.808,0.536,238.27,0,22,17.0,52,16,55,39.0
20132,3.628,0.572,239.07,0,20,17.0,52,16,56,37.0
20133,2.75,0.672,240.3,0,4,18.0,52,16,57,22.0
20134,2.768,0.66,240.23,0,3,18.0,52,16,58,21.0
20135,2.746,0.672,240.37,0,3,17.0,52,16,59,20.0
20136,2.784,0.672,241.18,0,4,18.0,52,17,0,22.0
20137,2.674,0.588,239.02,0,3,18.0,52,17,1,21.0
20138,2.628,0.502,238.03,0,4,17.0,52,17,2,21.0
20139,2.684,0.616,237.04,0,4,17.0,52,17,3,21.0
20140,2.668,0.602,236.76,0,5,18.0,52,17,4,23.0
20141,2.47,0.538,237.6,0,2,17.0,52,17,5,19.0
20142,2.432,0.466,237.06,0,2,17.0,52,17,6,19.0
20143,2.432,0.472,238.13,0,1,17.0,52,17,7,18.0
20144,2.44,0.47,237.63,0,2,18.0,52,17,8,20.0
20145,2.414,0.462,237.2,0,1,17.0,52,17,9,18.0
20146,2.424,0.462,236.78,0,2,17.0,52,17,10,19.0
20147,2.39,0.452,236.01,0,1,17.0,52,17,11,18.0
20148,2.406,0.452,235.76,0,2,17.0,52,17,12,19.0
20149,2.376,0.444,235.22,0,1,17.0,52,17,13,18.0
20150,2.368,0.434,233.76,0,2,17.0,52,17,14,19.0
20151,2.358,0.436,234.4,0,1,17.0,52,17,15,18.0
20152,2.378,0.44,234.5,0,2,17.0,52,17,16,19.0
20153,2.376,0.444,235.51,0,1,17.0,52,17,17,18.0
20154,2.386,0.444,235.13,0,2,17.0,52,17,18,19.0
20155,2.358,0.436,234.62,0,1,17.0,52,17,19,18.0
20156,2.396,0.44,234.72,0,2,16.0,52,17,20,18.0
20157,2.636,0.424,234.02,0,1,17.0,52,17,21,18.0
20158,2.576,0.474,233.14,0,2,17.0,52,17,22,19.0
20159,2.562,0.536,233.27,0,1,17.0,52,17,23,18.0
20160,2.68,0.542,233.65,0,2,16.0,52,17,24,18.0
20161,2.798,0.542,234.16,0,2,17.0,52,17,25,19.0
20162,2.754,0.542,233.7,0,1,17.0,52,17,26,18.0
20163,4.77,0.514,231.95,0,1,16.0,52,17,27,17.0
20164,5.172,0.51,231.41,0,2,17.0,52,17,28,19.0
20165,4.686,0.504,231.06,0,1,16.0,52,17,29,17.0
20166,2.388,0.544,233.51,0,2,17.0,52,17,30,19.0
20167,2.138,0.548,233.83,0,1,17.0,52,17,31,18.0
20168,2.122,0.54,232.94,0,1,16.0,52,17,32,17.0
20169,2.154,0.552,234.52,0,2,17.0,52,17,33,19.0
20170,2.21,0.382,234.76,0,1,17.0,52,17,34,18.0
20171,2.394,0.34,234.84,0,0,17.0,52,17,35,17.0
20172,2.396,0.364,234.62,0,0,17.0,52,17,36,17.0
20173,2.392,0.362,234.44,0,0,17.0,52,17,37,17.0
20174,2.378,0.358,233.77,0,0,16.0,52,17,38,16.0
20175,2.384,0.36,234.24,0,0,17.0,52,17,39,17.0
20176,2.342,0.364,234.55,0,0,17.0,52,17,40,17.0
20177,2.244,0.392,234.45,0,0,17.0,52,17,41,17.0
20178,2.162,0.408,235.44,0,0,17.0,52,17,42,17.0
20179,2.214,0.384,235.62,0,0,17.0,52,17,43,17.0
20180,2.322,0.334,235.61,0,0,17.0,52,17,44,17.0
20181,2.286,0.278,236.0,0,0,17.0,52,17,45,17.0
20182,1.994,0.296,236.04,0,0,17.0,52,17,46,17.0
20183,1.978,0.274,235.17,0,0,17.0,52,17,47,17.0
20184,2.65,0.384,234.49,0,0,17.0,52,17,48,17.0
20185,2.558,0.298,234.62,0,0,17.0,52,17,49,17.0
20186,2.658,0.342,235.19,0,0,17.0,52,17,50,17.0
20187,2.656,0.342,235.12,0,0,17.0,52,17,51,17.0
20188,2.578,0.34,235.89,0,0,17.0,52,17,52,17.0
20189,2.696,0.362,235.18,0,0,17.0,52,17,53,17.0
20190,2.618,0.252,234.63,0,0,17.0,52,17,54,17.0
20191,2.796,0.234,234.52,0,0,17.0,52,17,55,17.0
20192,2.784,0.232,234.21,0,0,16.0,52,17,56,16.0
20193,2.69,0.232,234.24,0,0,17.0,52,17,57,17.0
20194,2.598,0.23,233.62,0,0,17.0,52,17,58,17.0
20195,2.614,0.234,234.47,0,0,17.0,52,17,59,17.0
20196,2.602,0.234,234.12,0,0,17.0,52,18,0,17.0
20197,2.614,0.234,234.41,0,0,16.0,52,18,1,16.0
20198,2.618,0.236,234.67,0,0,17.0,52,18,2,17.0
20199,2.646,0.234,234.5,0,0,17.0,52,18,3,17.0
20200,2.62,0.232,234.19,0,0,17.0,52,18,4,17.0
20201,2.596,0.232,233.97,0,0,17.0,52,18,5,17.0
20202,2.596,0.23,233.55,0,0,16.0,52,18,6,16.0
20203,2.596,0.23,233.53,0,0,17.0,52,18,7,17.0
20204,2.6,0.23,233.72,0,0,17.0,52,18,8,17.0
20205,2.62,0.236,234.74,0,0,17.0,52,18,9,17.0
20206,2.944,0.234,234.23,0,0,17.0,52,18,10,17.0
20207,3.526,0.232,233.89,0,0,16.0,52,18,11,16.0
20208,3.604,0.232,234.28,0,0,17.0,52,18,12,17.0
20209,3.818,0.228,234.04,0,0,17.0,52,18,13,17.0
20210,3.886,0.404,232.93,0,0,17.0,52,18,14,17.0
20211,3.972,0.466,233.19,0,0,16.0,52,18,15,16.0
20212,4.048,0.52,233.24,0,0,17.0,52,18,16,17.0
20213,4.022,0.524,233.5,0,0,17.0,52,18,17,17.0
20214,4.078,0.608,233.71,0,0,17.0,52,18,18,17.0
20215,4.254,0.614,234.35,0,0,16.0,52,18,19,16.0
20216,4.25,0.616,234.58,0,0,17.0,52,18,20,17.0
20217,4.112,0.614,234.27,0,0,17.0,52,18,21,17.0
20218,4.228,0.602,233.24,0,0,17.0,52,18,22,17.0
20219,4.082,0.596,232.3,0,0,16.0,52,18,23,16.0
20220,4.27,0.59,231.97,0,0,17.0,52,18,24,17.0
20221,4.248,0.584,231.36,0,0,16.0,52,18,25,16.0
20222,4.196,0.532,230.75,0,0,17.0,52,18,26,17.0
20223,4.274,0.48,229.87,0,0,16.0,52,18,27,16.0
20224,4.366,0.494,229.83,0,0,16.0,52,18,28,16.0
20225,4.266,0.5,230.41,0,0,16.0,52,18,29,16.0
20226,4.198,0.51,231.41,0,0,17.0,52,18,30,17.0
20227,4.114,0.496,231.19,0,0,16.0,52,18,31,16.0
20228,3.662,0.18,231.37,0,0,17.0,52,18,32,17.0
20229,3.378,0.208,231.3,0,0,16.0,52,18,33,16.0
20230,3.562,0.134,230.54,0,0,16.0,52,18,34,16.0
20231,3.628,0.062,229.78,0,0,17.0,52,18,35,17.0
20232,3.548,0.066,230.69,0,0,16.0,52,18,36,16.0
20233,3.298,0.07,231.73,0,0,16.0,52,18,37,16.0
20234,3.336,0.074,233.09,0,0,17.0,52,18,38,17.0
20235,3.372,0.078,234.26,0,0,17.0,52,18,39,17.0
20236,3.4,0.076,234.04,0,0,17.0,52,18,40,17.0
20237,3.434,0.078,234.12,0,0,16.0,52,18,41,16.0
20238,3.668,0.072,233.54,0,0,17.0,52,18,42,17.0
20239,3.738,0.062,232.76,0,0,17.0,52,18,43,17.0
20240,3.324,0.054,232.37,0,0,16.0,52,18,44,16.0
20241,3.256,0.056,232.95,0,0,17.0,52,18,45,17.0
20242,3.262,0.058,233.55,0,0,17.0,52,18,46,17.0
20243,3.27,0.06,233.88,0,0,16.0,52,18,47,16.0
20244,3.292,0.062,234.69,0,0,17.0,52,18,48,17.0
20245,3.274,0.058,233.85,0,0,17.0,52,18,49,17.0
20246,4.368,0.102,233.01,15,0,17.0,52,18,50,32.0
20247,5.504,0.226,231.18,37,0,16.0,52,18,51,53.0
20248,5.472,0.234,230.72,36,0,17.0,52,18,52,53.0
20249,5.448,0.232,230.19,36,0,16.0,52,18,53,52.0
20250,5.498,0.322,229.26,36,0,16.0,52,18,54,52.0
20251,5.658,0.414,229.39,36,0,16.0,52,18,55,52.0
20252,5.796,0.408,229.54,36,0,16.0,52,18,56,52.0
20253,5.87,0.466,229.51,36,0,16.0,52,18,57,52.0
20254,5.902,0.512,229.49,36,0,17.0,52,18,58,53.0
20255,5.68,0.518,230.48,36,0,16.0,52,18,59,52.0
20256,5.808,0.46,230.04,36,0,16.0,52,19,0,52.0
20257,5.512,0.414,229.77,36,0,16.0,52,19,1,52.0
20258,5.356,0.41,229.04,36,0,16.0,52,19,2,52.0
20259,5.356,0.408,228.99,36,0,17.0,52,19,3,53.0
20260,5.428,0.412,230.1,36,0,16.0,52,19,4,52.0
20261,5.44,0.414,230.94,36,0,16.0,52,19,5,52.0
20262,5.48,0.412,230.92,36,0,17.0,52,19,6,53.0
20263,5.498,0.416,231.96,37,0,16.0,52,19,7,53.0
20264,5.508,0.42,232.7,37,0,17.0,52,19,8,54.0
20265,4.58,0.396,233.37,27,0,16.0,52,19,9,43.0
20266,2.936,0.376,235.59,1,0,17.0,52,19,10,18.0
20267,2.94,0.378,235.84,1,0,17.0,52,19,11,18.0
20268,4.254,0.356,233.65,21,0,17.0,52,19,12,38.0
20269,5.174,0.342,232.05,37,0,17.0,52,19,13,54.0
20270,5.166,0.34,231.78,37,0,16.0,52,19,14,53.0
20271,3.828,0.352,232.89,18,0,17.0,52,19,15,35.0
20272,2.954,0.366,234.16,1,0,17.0,52,19,16,18.0
20273,4.962,0.244,232.68,36,0,16.0,52,19,17,52.0
20274,4.998,0.228,233.94,37,0,17.0,52,19,18,54.0
20276,4.996,0.226,233.77,37,0,17.0,52,19,20,54.0
20277,4.986,0.224,233.5,37,0,16.0,52,19,21,53.0
20278,4.992,0.226,233.66,37,0,17.0,52,19,22,54.0
20279,3.506,0.3,234.75,14,0,17.0,52,19,23,31.0
20280,2.92,0.358,235.05,1,1,17.0,52,19,24,19.0
